1E76	U
1E77	u
1E78	U
1E79	u
1E7A	U
1E7B	u
1E7C	V
1E7D	v
1E7E	V
1E7F	v
1E80	W
1E81	w
1E82	W
1E83	w
1E84	W
1E85	w
1E86	W
1E87	w
1E88	W
1E89	w
1E8A	X
1E8B	x
1E8C	X
1E8D	x
1E8E	Y
1E8F	y
1E90	Z
1E91	z
1E92	Z
1E93	z
1E94	Z
1E95	z
1E96	h
1E97	t
1E98	w
1E99	y
1E9A	a
1E9B	s
1E9E	SS
1EA0	A
1EA1	a
1EA2	A
1EA3	a
1EA4	A
1EA5	a
1EA6	A
1EA7	a
1EA8	A
1EA9	a
1EAA	A
1EAB	a
1EAC	A
1EAD	a
1EAE	A
1EAF	a
1EB0	A
1EB1	a
1EB2	A
1EB3	a
1EB4	A
1EB5	a
1EB6	A
1EB7	a
1EB8	E
1EB9	e
1EBA	E
1EBB	e
1EBC	E
1EBD	e
1EBE	E
1EBF	e
1EC0	E
1EC1	e
1EC2	E
1EC3	e
1EC4	E
1EC5	e
1EC6	E
1EC7	e
1EC8	I
1EC9	i
1ECA	I
1ECB	i
1ECC	O
1ECD	o
1ECE	O
1ECF	o
1ED0	O
1ED1	o
1ED2	O
1ED3	o
1ED4	O
1ED5	o
1ED6	O
1ED7	o
1ED8	O
1ED9	o
1EDA	O
1EDB	o
1EDC	O
1EDD	o
1EDE	O
1EDF	o
1EE0	O
1EE1	o
1EE2	O
1EE3	o
1EE4	U
1EE5	u
1EE6	U
1EE7	u
1EE8	U
1EE9	u
1EEA	U
1EEB	u
1EEC	U
1EED	u
1EEE	U
1EEF	u
1EF0	U
1EF1	u
1EF2	Y
1EF3	y
1EF4	Y
1EF5	y
1EF6	Y
1EF7	y
1EF8	Y
1EF9	y
20AC	EUR
20A3	Fr
20A4	L
20A7	Pts
20A8	Rs
20A9	W
20AB	d
20B1	P
20B4	UAH
20B9	Rs
20BA	TL
20BD	RUB
20BF	BTC
2013	-
2014	-
2015	-
2018	'
2019	'
201A	,
201B	'
201C	\"
201D	\"
201E	\"
2020	+
2021	++
2022	*
2026	...
2027	.
2030	o/oo
2039	<
203A	>
2044	/
2122	TM
2150	1/7
2151	1/9
2152	1/10
2153	1/3
2154	2/3
2155	1/5
2156	2/5
2157	3/5
2158	4/5
2159	1/6
215A	5/6
215B	1/8
215C	3/8
215D	5/8
215E	7/8
2070	0
2074	4
2075	5
2076	6
2077	7
2078	8
2079	9
207A	+
207B	-
207C	=
207D	(
207E	)
207F	n
3041	a
3042	a
3043	i
3044	i
3045	u
3046	u
3047	e
3048	e
3049	o
304A	o
304B	ka
304C	ga
304D	ki
304E	gi
304F	ku
3050	gu
3051	ke
3052	ge
3053	ko
3054	go
3055	sa
3056	za
3057	shi
3058	ji
3059	su
305A	zu
305B	se
305C	ze
305D	so
305E	zo
305F	ta
3060	da
3061	chi
3062	di
3063	tsu
3064	tsu
3065	du
3066	te
3067	de
3068	to
3069	do
306A	na
306B	ni
306C	nu
306D	ne
306E	no
306F	ha
3070	ba
3071	pa
3072	hi
3073	bi
3074	pi
3075	fu
3076	bu
3077	pu
3078	he
3079	be
307A	pe
307B	ho
307C	bo
307D	po
307E	ma
307F	mi
3080	mu
3081	me
3082	mo
3083	ya
3084	ya
3085	yu
3086	yu
3087	yo
3088	yo
3089	ra
308A	ri
308B	ru
308C	re
308D	ro
308E	wa
308F	wa
3090	wi
3091	we
3092	wo
3093	n
3094	vu
3095	ka
3096	ke
309B	
309C	
309D	
309E	
30A1	a
30A2	a
30A3	i
30A4	i
30A5	u
30A6	u
30A7	e
30A8	e
30A9	o
30AA	o
30AB	ka
30AC	ga
30AD	ki
30AE	gi
30AF	ku
30B0	gu
30B1	ke
30B2	ge
30B3	ko
30B4	go
30B5	sa
30B6	za
30B7	shi
30B8	ji
30B9	su
30BA	zu
30BB	se
30BC	ze
30BD	so
30BE	zo
30BF	ta
30C0	da
30C1	chi
30C2	di
30C3	tsu
30C4	tsu
30C5	du
30C6	te
30C7	de
30C8	to
30C9	do
30CA	na
30CB	ni
30CC	nu
30CD	ne
30CE	no
30CF	ha
30D0	ba
30D1	pa
30D2	hi
30D3	bi
30D4	pi
30D5	fu
30D6	bu
30D7	pu
30D8	he
30D9	be
30DA	pe
30DB	ho
30DC	bo
30DD	po
30DE	ma
30DF	mi
30E0	mu
30E1	me
30E2	mo
30E3	ya
30E4	ya
30E5	yu
30E6	yu
30E7	yo
30E8	yo
30E9	ra
30EA	ri
30EB	ru
30EC	re
30ED	ro
30EE	wa
30EF	wa
30F0	wi
30F1	we
30F2	wo
30F3	n
30F4	vu
30F5	ka
30F6	ke
30F7	va
30F8	vi
30F9	ve
30FA	vo
30FB	 
30FC	-
30FD	
30FE	
FF65	 
FF66	wo
FF67	a
FF68	i
FF69	u
FF6A	e
FF6B	o
FF6C	ya
FF6D	yu
FF6E	yo
FF6F	tsu
FF70	-
FF71	a
FF72	i
FF73	u
FF74	e
FF75	o
FF76	ka
FF77	ki
FF78	ku
FF79	ke
FF7A	ko
FF7B	sa
FF7C	shi
FF7D	su
FF7E	se
FF7F	so
FF80	ta
FF81	chi
FF82	tsu
FF83	te
FF84	to
FF85	na
FF86	ni
FF87	nu
FF88	ne
FF89	no
FF8A	ha
FF8B	hi
FF8C	fu
FF8D	he
FF8E	ho
FF8F	ma
FF90	mi
FF91	mu
FF92	me
FF93	mo
FF94	ya
FF95	yu
FF96	yo
FF97	ra
FF98	ri
FF99	ru
FF9A	re
FF9B	ro
FF9C	wa
FF9D	n
FF9E	
FF9F	
