1F6CD	shopping bags
1F6CE	bellhop bell
1F6CF	bed
1F6D0	place of worship
1F6D1	stop sign
1F6D2	shopping cart
1F6D5	hindu temple
1F6D6	hut
1F6D7	elevator
1F6D8	landslide
1F6DC	wireless
1F6DD	playground slide
1F6DE	wheel
1F6DF	ring buoy
1F6E0	hammer and wrench
1F6E1	shield
1F6E2	oil drum
1F6E3	motorway
1F6E4	railway track
1F6E5	motor boat
1F6E9	small airplane
1F6EB	airplane departure
1F6EC	airplane arrival
1F6F0	satellite
1F6F3	passenger ship
1F6F4	kick scooter
1F6F5	motor scooter
1F6F6	canoe
1F6F7	sled
1F6F8	flying saucer
1F6F9	skateboard
1F6FA	auto rickshaw
1F6FB	pickup truck
1F6FC	roller skate
1F7E0	orange circle
1F7E1	yellow circle
1F7E2	green circle
1F7E3	purple circle
1F7E4	brown circle
1F7E5	red square
1F7E6	blue square
1F7E7	orange square
1F7E8	yellow square
1F7E9	green square
1F7EA	purple square
1F7EB	brown square
1F7F0	heavy equals sign
1F90C	pinched fingers
1F90D	white heart
1F90E	brown heart
1F90F	pinching hand
1F910	zipper-mouth face
1F911	money-mouth face
1F912	face with thermometer
1F913	nerd face
1F914	thinking face
1F915	face with head-bandage
1F916	robot
1F917	smiling face with open hands
1F918	sign of the horns
1F919	call me hand
1F91A	raised back of hand
1F91B	left-facing fist
1F91C	right-facing fist
1F91D	handshake
1F91E	crossed fingers
1F91F	love-you gesture
1F920	cowboy hat face
1F921	clown face
1F922	nauseated face
1F923	rolling on the floor laughing
1F924	drooling face
1F925	lying face
1F926	person facepalming
1F927	sneezing face
1F928	face with raised eyebrow
1F929	star-struck
1F92A	zany face
1F92B	shushing face
1F92C	face with symbols on mouth
1F92D	face with hand over mouth
1F92E	face vomiting
1F92F	exploding head
1F930	pregnant woman
1F931	breast-feeding
1F932	palms up together
1F933	selfie
1F934	prince
1F935	person in tuxedo
1F936	Mrs. Claus
1F937	person shrugging
1F938	person cartwheeling
1F939	person juggling
1F93A	person fencing
1F93C	people wrestling
1F93D	person playing water polo
1F93E	person playing handball
1F93F	diving mask
1F940	wilted flower
1F941	drum
1F942	clinking glasses
1F943	tumbler glass
1F944	spoon
1F945	goal net
1F947	1st place medal
1F948	2nd place medal
1F949	3rd place medal
1F94A	boxing glove
1F94B	martial arts uniform
1F94C	curling stone
1F94D	lacrosse
1F94E	softball
1F94F	flying disc
1F950	croissant
1F951	avocado
1F952	cucumber
1F953	bacon
1F954	potato
1F955	carrot
1F956	baguette bread
1F957	green salad
1F958	shallow pan of food
1F959	stuffed flatbread
1F95A	egg
1F95B	glass of milk
1F95C	peanuts
1F95D	kiwi fruit
1F95E	pancakes
1F95F	dumpling
1F960	fortune cookie
1F961	takeout box
1F962	chopsticks
1F963	bowl with spoon
1F964	cup with straw
1F965	coconut
1F966	broccoli
1F967	pie
1F968	pretzel
1F969	cut of meat
1F96A	sandwich
1F96B	canned food
1F96C	leafy green
1F96D	mango
1F96E	moon cake
1F96F	bagel
1F970	smiling face with hearts
1F971	yawning face
1F972	smiling face with tear
1F973	partying face
1F974	woozy face
1F975	hot face
1F976	cold face
1F977	ninja
1F978	disguised face
1F979	face holding back tears
1F97A	pleading face
1F97B	sari
1F97C	lab coat
1F97D	goggles
1F97E	hiking boot
1F97F	flat shoe
1F980	crab
1F981	lion
1F982	scorpion
1F983	turkey
1F984	unicorn
1F985	eagle
1F986	duck
1F987	bat
1F988	shark
1F989	owl
1F98A	fox
1F98B	butterfly
1F98C	deer
1F98D	gorilla
1F98E	lizard
1F98F	rhinoceros
1F990	shrimp
1F991	squid
1F992	giraffe
1F993	zebra
1F994	hedgehog
1F995	sauropod
1F996	T-Rex
1F997	cricket
1F998	kangaroo
1F999	llama
1F99A	peacock
1F99B	hippopotamus
1F99C	parrot
1F99D	raccoon
1F99E	lobster
1F99F	mosquito
1F9A0	microbe
1F9A1	badger
1F9A2	swan
1F9A3	mammoth
1F9A4	dodo
1F9A5	sloth
1F9A6	otter
1F9A7	orangutan
1F9A8	skunk
1F9A9	flamingo
1F9AA	oyster
1F9AB	beaver
1F9AC	bison
1F9AD	seal
1F9AE	guide dog
1F9AF	white cane
1F9B0	red hair
1F9B1	curly hair
1F9B2	bald
1F9B3	white hair
1F9B4	bone
1F9B5	leg
1F9B6	foot
1F9B7	tooth
1F9B8	superhero
1F9B9	supervillain
1F9BA	safety vest
1F9BB	ear with hearing aid
1F9BC	motorized wheelchair
1F9BD	manual wheelchair
1F9BE	mechanical arm
1F9BF	mechanical leg
1F9C0	cheese wedge
1F9C1	cupcake
1F9C2	salt
1F9C3	beverage box
1F9C4	garlic
1F9C5	onion
1F9C6	falafel
1F9C7	waffle
1F9C8	butter
1F9C9	mate
1F9CA	ice
1F9CB	bubble tea
1F9CC	troll
1F9CD	person standing
1F9CE	person kneeling
1F9CF	deaf person
1F9D0	face with monocle
1F9D1	person
1F9D2	child
1F9D3	older person
1F9D4	person: beard
1F9D5	woman with headscarf
1F9D6	person in steamy room
1F9D7	person climbing
1F9D8	person in lotus position
1F9D9	mage
1F9DA	fairy
1F9DB	vampire
1F9DC	merperson
1F9DD	elf
1F9DE	genie
1F9DF	zombie
1F9E0	brain
1F9E1	orange heart
1F9E2	billed cap
1F9E3	scarf
1F9E4	gloves
1F9E5	coat
1F9E6	socks
1F9E7	red envelope
1F9E8	firecracker
1F9E9	puzzle piece
1F9EA	test tube
1F9EB	petri dish
1F9EC	dna
1F9ED	compass
1F9EE	abacus
1F9EF	fire extinguisher
1F9F0	toolbox
1F9F1	brick
1F9F2	magnet
1F9F3	luggage
1F9F4	lotion bottle
1F9F5	thread
1F9F6	yarn
1F9F7	safety pin
1F9F8	teddy bear
1F9F9	broom
1F9FA	basket
1F9FB	roll of paper
1F9FC	soap
1F9FD	sponge
1F9FE	receipt
1F9FF	nazar amulet
1FA70	ballet shoes
1FA71	one-piece swimsuit
1FA72	briefs
1FA73	shorts
1FA74	thong sandal
1FA75	light blue heart
1FA76	grey heart
1FA77	pink heart
1FA78	drop of blood
1FA79	adhesive bandage
1FA7A	stethoscope
1FA7B	x-ray
1FA7C	crutch
1FA80	yo-yo
1FA81	kite
1FA82	parachute
1FA83	boomerang
1FA84	magic wand
1FA85	piñata
1FA86	nesting dolls
1FA87	maracas
1FA88	flute
1FA89	harp
1FA8A	trombone
1FA8E	treasure chest
1FA8F	shovel
1FA90	ringed planet
1FA91	chair
1FA92	razor
1FA93	axe
1FA94	diya lamp
1FA95	banjo
1FA96	military helmet
1FA97	accordion
1FA98	long drum
1FA99	coin
1FA9A	carpentry saw
1FA9B	screwdriver
1FA9C	ladder
1FA9D	hook
1FA9E	mirror
1FA9F	window
1FAA0	plunger
1FAA1	sewing needle
1FAA2	knot
1FAA3	bucket
1FAA4	mouse trap
1FAA5	toothbrush
1FAA6	headstone
1FAA7	placard
1FAA8	rock
1FAA9	mirror ball
1FAAA	identification card
1FAAB	low battery
1FAAC	hamsa
1FAAD	folding hand fan
1FAAE	hair pick
1FAAF	khanda
1FAB0	fly
1FAB1	worm
1FAB2	beetle
1FAB3	cockroach
1FAB4	potted plant
1FAB5	wood
1FAB6	feather
1FAB7	lotus
1FAB8	coral
1FAB9	empty nest
1FABA	nest with eggs
1FABB	hyacinth
1FABC	jellyfish
1FABD	wing
1FABE	leafless tree
1FABF	goose
1FAC0	anatomical heart
1FAC1	lungs
1FAC2	people hugging
1FAC3	pregnant man
1FAC4	pregnant person
1FAC5	person with crown
1FAC6	fingerprint
1FAC8	hairy creature
1FACD	orca
1FACE	moose
1FACF	donkey
1FAD0	blueberries
1FAD1	bell pepper
1FAD2	olive
1FAD3	flatbread
1FAD4	tamale
1FAD5	fondue
1FAD6	teapot
1FAD7	pouring liquid
1FAD8	beans
1FAD9	jar
1FADA	ginger root
1FADB	pea pod
1FADC	root vegetable
1FADF	splatter
1FAE0	melting face
1FAE1	saluting face
1FAE2	face with open eyes and hand over mouth
1FAE3	face with peeking eye
1FAE4	face with diagonal mouth
1FAE5	dotted line face
1FAE6	biting lip
1FAE7	bubbles
1FAE8	shaking face
1FAE9	face with bags under eyes
1FAEA	distorted face
1FAEF	fight cloud
1FAF0	hand with index finger and thumb crossed
1FAF1	rightwards hand
1FAF2	leftwards hand
1FAF3	palm down hand
1FAF4	palm up hand
1FAF5	index pointing at the viewer
1FAF6	heart hands
1FAF7	leftwards pushing hand
1FAF8	rightwards pushing hand
